,medium,time_control,age_diff,home_country_diff,rating_diff,players_sex,first_game_diff,n_tour_diff,n_game_diff,score_diff,n_games_higher,n_upset_higher,n_peo,n_upset_peo,upset
2097,online,blitz,-2,0,230.0,FM,0,9,80,-0.093735168485999,3,1,0,0,1
2098,online,blitz,-1,0,395.0,MM,0,-2,-14,0.007122507122507,4,1,0,0,0
2099,online,blitz,-2,0,462.0,FM,-1,12,78,0.0961538461538461,0,0,0,0,0
2100,online,blitz,2,0,431.0,MF,1,-4,-28,-0.1607142857142857,6,0,0,0,1
2101,online,blitz,-3,0,366.0,MM,0,20,187,0.0707800069180214,3,1,0,0,0
2102,online,blitz,1,0,381.0,FM,-1,31,285,0.1035087719298245,0,0,0,0,1
2103,online,blitz,1,0,546.0,MM,0,5,54,0.0012312021809867,27,15,0,0,0
2104,online,blitz,-2,0,347.0,MM,0,-25,-151,0.2837423312883436,52,16,0,0,1
2105,online,blitz,2,0,430.0,MM,1,-6,-34,-0.1911764705882352,12,6,0,0,1
2106,online,blitz,-1,0,948.0,MM,0,35,364,0.3242424242424242,14,4,0,0,0
2107,online,blitz,2,0,963.0,MM,0,-2,-12,0.2277777777777778,0,0,0,0,0
2108,online,blitz,1,0,969.0,MM,0,10,100,0.5272727272727272,6,1,0,0,0
2109,online,blitz,1,0,367.0,MM,0,2,15,0.1216216216216216,7,1,0,0,0
2110,online,blitz,0,0,970.0,MF,0,0,14,0.1454381210478771,2,0,0,0,0
2111,online,blitz,-2,0,973.0,MF,0,3,5,0.0410256410256409,26,8,0,0,0
2112,online,blitz,3,0,980.0,MF,0,1,2,-0.0702842377260982,7,0,0,0,0
2113,online,blitz,0,0,979.0,MF,0,4,36,-0.0729166666666666,0,0,0,0,0
2114,online,blitz,-2,0,527.0,MM,0,6,17,0.1181089743589743,6,1,0,0,0
2115,online,blitz,-1,0,517.0,MM,0,1,28,-0.1312499999999999,2,1,0,0,1
2116,online,blitz,3,0,493.0,MM,0,11,90,-0.1224489795918367,2,1,0,0,0
2117,online,blitz,2,0,585.0,MM,-1,30,269,0.1412639405204461,0,0,0,0,0
2118,online,blitz,0,0,524.0,MF,1,-1,-9,-0.1111111111111111,2,1,0,0,0
2119,online,blitz,1,0,527.0,MF,0,17,160,0.0502445531347266,2,0,0,0,0
2120,online,blitz,2,0,503.0,MF,0,23,152,0.0686141304347826,6,4,0,0,1
2121,online,blitz,1,0,623.0,MM,0,10,96,-0.037012987012987,4,2,0,0,0
2122,online,blitz,2,0,209.0,MM,0,22,116,-0.1817777777777778,0,0,0,0,1
2123,online,blitz,1,0,600.0,MF,1,-3,-19,0.1052631578947368,6,0,0,0,0
2124,online,blitz,1,0,430.0,MM,0,25,166,0.0634057971014492,8,5,0,0,0
2125,online,blitz,4,0,613.0,MM,0,1,11,-0.0628571428571429,4,1,0,0,1
2126,online,blitz,2,0,632.0,FM,0,8,54,0.2875,6,1,0,0,0
2127,online,blitz,-1,0,697.0,MF,1,-8,-50,-0.0799999999999999,7,2,0,0,0
2128,online,blitz,1,0,308.0,MF,0,-3,-24,-0.015625,6,4,0,0,1
2129,online,blitz,3,0,620.0,MM,1,-4,-30,0.2,0,0,0,0,0
2130,online,blitz,0,0,652.0,MM,0,1,19,0.2195121951219512,7,1,0,0,0
2131,online,blitz,3,0,294.0,MM,0,7,36,-0.2666666666666667,0,0,0,0,0
2132,online,blitz,1,0,234.0,MM,0,16,163,-0.0379813424984217,6,4,0,0,0
2133,online,blitz,-2,0,229.0,MM,0,-21,-136,-0.0529891304347825,28,7,0,0,0
2134,online,blitz,0,0,399.0,MM,1,-3,-3,-0.1666666666666666,3,2,0,0,0
2135,online,blitz,0,0,552.0,MM,0,35,343,0.2766233766233766,16,1,0,0,0
2136,online,blitz,-2,0,529.0,MM,0,20,112,0.1344615384615384,4,1,0,0,0
2137,online,blitz,-1,0,464.0,MF,1,-1,-9,-0.1111111111111111,2,1,0,0,0
2138,online,blitz,1,0,424.0,MM,0,17,159,-0.0871180842279107,4,2,0,0,0
2139,online,blitz,0,0,235.0,MM,0,-1,-10,-0.0208333333333333,8,5,0,0,1
2140,online,blitz,-3,0,363.0,MM,-1,38,385,0.2051948051948051,0,0,0,0,0
2141,online,blitz,-1,0,337.0,MF,0,2,46,0.2397727272727272,13,2,0,0,0
2142,online,blitz,-1,0,467.0,MM,1,-5,-20,-0.2249999999999999,2,1,0,0,1
2143,online,blitz,0,0,601.0,FM,0,1,4,-0.1706349206349207,4,1,0,0,0
2144,online,blitz,4,0,390.0,MF,0,2,1,0.027935606060606,6,4,0,0,0
2145,online,blitz,4,0,271.0,MM,0,-25,-153,-0.0298194975201235,30,11,0,0,0
2146,online,blitz,1,0,331.0,MM,0,2,5,0.0381759012016021,24,5,0,0,0
2147,online,blitz,-1,0,422.0,MM,0,8,56,-0.1484375,2,1,0,0,0
2148,online,blitz,1,0,546.0,MM,1,-3,-21,0.119047619047619,14,4,0,0,0
2149,online,blitz,-1,0,254.0,MM,-1,5,41,0.2195121951219512,0,0,0,0,0
2150,online,blitz,1,0,269.0,MM,-1,12,65,0.1076923076923076,0,0,0,0,1
2151,online,blitz,1,0,276.0,MM,0,13,97,-0.0985324947589099,0,0,0,0,0
2152,online,blitz,2,0,242.0,MM,0,-7,-46,-0.0737847222222222,8,3,0,0,1
2153,online,blitz,-1,0,298.0,MM,0,28,177,0.0222222222222221,31,15,0,0,0
2154,online,blitz,-1,0,360.0,MM,1,-3,-3,-0.1666666666666666,3,2,0,0,1
2155,online,blitz,3,0,357.0,MF,0,2,16,-0.0311111111111112,2,1,0,0,0
2156,online,blitz,0,0,364.0,FM,0,1,4,-0.2420634920634921,4,2,0,0,0
2157,online,blitz,2,0,690.0,MF,0,19,93,0.0178749999999999,6,4,0,0,0
2158,online,blitz,0,0,369.0,MM,0,3,33,0.0895833333333332,2,0,0,0,0
2159,online,blitz,0,0,262.0,MM,0,29,321,0.1036323051948051,8,3,0,0,0
2160,online,blitz,2,0,284.0,MM,-1,23,125,0.0959999999999999,0,0,0,0,1
2161,online,blitz,-2,0,549.0,MM,1,-5,-37,-0.1081081081081081,6,1,0,0,0
2162,online,blitz,-1,0,412.0,FM,0,1,0,-0.1111111111111111,8,5,0,0,0
2163,online,blitz,0,0,470.0,MM,1,-3,-3,-0.1666666666666666,3,2,0,0,1
2164,online,blitz,0,0,665.0,MM,0,1,9,0.0384615384615384,4,0,0,0,0
2165,online,blitz,2,0,580.0,MF,1,-7,-43,-0.0813953488372093,7,0,0,0,1
2166,online,blitz,-1,0,278.0,MM,0,5,20,-0.0688888888888888,7,5,0,0,1
2167,online,blitz,2,0,321.0,MM,1,-1,-8,-0.25,2,1,0,0,1
2168,online,blitz,1,0,475.0,MM,0,18,105,-0.129,2,1,0,0,0
2169,online,blitz,2,0,636.0,MM,0,0,4,-0.1865079365079365,4,2,0,0,0
2170,online,blitz,-3,0,589.0,MM,1,-3,-3,-0.1666666666666666,3,2,0,0,0
2171,online,blitz,-1,0,232.0,MM,0,19,212,0.0780271751370016,19,6,0,0,1
2172,online,blitz,1,0,242.0,MM,0,5,42,0.0776827830188678,8,3,0,0,0
2173,online,blitz,1,0,382.0,MM,0,22,117,0.0334999999999999,2,0,0,0,0
2174,online,blitz,1,0,388.0,MM,1,-12,-107,-0.1448598130841121,24,5,0,0,0
2175,online,blitz,0,0,425.0,MM,0,9,85,0.1660125588697016,4,1,0,0,0
2176,online,blitz,-1,0,430.0,FM,0,7,49,0.0374999999999999,2,0,0,0,0
2177,online,blitz,2,0,400.0,MM,-1,8,45,0.011111111111111,0,0,0,0,0
2178,online,blitz,0,0,624.0,MM,0,0,29,-0.032967032967033,4,0,0,0,1
2179,online,blitz,0,0,412.0,MM,0,39,259,-0.0833333333333333,2,1,0,0,1
2180,online,blitz,0,0,476.0,MM,1,-2,-13,0.0384615384615384,2,0,0,0,1
2181,online,blitz,0,0,510.0,MM,0,-3,-24,0.2833333333333334,0,0,0,0,0
2182,online,blitz,-3,0,376.0,MM,0,9,40,0.0276923076923076,7,5,0,0,1
2183,online,blitz,2,0,702.0,MM,0,6,27,-0.0722222222222223,8,5,0,0,0
2184,online,blitz,-1,0,592.0,MF,0,5,39,-0.0173611111111111,2,1,0,0,0
2185,online,blitz,0,0,752.0,MM,1,-2,-13,0.0384615384615384,2,0,0,0,0
2186,online,blitz,0,0,752.0,MF,1,-6,-35,-0.0571428571428571,8,3,0,0,0
2187,online,blitz,0,0,303.0,MM,0,-6,-37,-0.0125107048441747,30,11,0,0,0
2188,online,blitz,1,0,707.0,MM,0,-2,-5,0.1009615384615384,4,0,0,0,0
2189,online,blitz,2,0,612.0,FF,0,3,21,-0.1438953488372093,7,0,0,0,0
2190,offline,rapid,-12,1,208.0,FF,0,-5,-100,-0.0347985347985347,5,0,0,0,0
