Name,FideID,Rtg
dummy,dummy,dummy
Ulloa Centeno Leandro Nicolas,3636372,1485
Gonzalez Bolivar Juan Jose,4491467,1480
Sozoranga Barahona Jordy Alexander,3637972,1445
Cortes Franco Adrian Ignacio,6612342,1444
Vilca Contreras Dante Ivan,3853900,1429
Acheampong Dave Quansah Chief,12602280,1380
Atarama Tezen Sebastian Alexis,3870413,1311
Navarro Costa Alejandro Mauricio,3876381,1292
Diaz Avila Jarett Alexander,4481089,1283
Haresh Venkata Narayanaswamy,5829437,1275
Sepulveda Brango Alberto Enrique,4481402,1231
Arrue Rengifo Amos Aaron,3879631,1197
Coaquira Gonzales Oscar Adriano,3854655,1188
Mendoza Montesdeoca Josue Alejandro,3644120,1188
Torres Chavarria Mario Adrian,6611222,1173
Paz Neyra Eduardo Gabriel,3876101,1169
Farfan Tipacti Camilo,3878309,1147
Chavez Echeverria Adan,5163897,1120
Fabrega Van Der Laat Jose Bernardo,6609686,1111
Soria Fernandez Baca Jesus Tomas,3855384,1109
Huari Ortega Rafael Leonardo,3862356,1094
Amelunge Moreno Oscar Alejandro,3328449,1089
Reyes Zavaleta Sergio Gabriel,3845494,1088
Herrera Rodriguez Doriant Alberto,3963748,1061
Requena Acosta Jose Angel,6613799,1034
Alba Gonzalez Carlos Jesus,6616607,0
Allum Dominic,7706901,0
Arevalo Solano Juan David,144400560,0
Bayarduuren Sainbileg,4919645,0
Blanc Bakirdjian Emmanuel Matias,6430856,0
Bonilla Bastrup Cristopher Daniel,6617328,0
Carrillo David Antonio,6603009,0
Castiblanco Cardenas Camilo,6615457,0
Castrellon Mendez Mauro Alonso,6613853,0
Chacon Rios Eblis Eliecer,6617123,0
Chinga Gomez Didier Sebastian,3875628,0
Dabah Eliezer,6608809,0
De Hermoso Jovane Juan Pablo,6613616,0
Ducreux Guelfi Adolphe Fillipo,6616879,0
Frias Acosta Lev Yassik,6616046,0
Garcia Fajardo Samuel,6522785,0
Gomes Manuel Ignacio,6607519,0
Ilyasov Ahmed,30978840,0
Junca Rodriguez Fabian Amir,6612407,0
Landires Nunez Ivan Eustaquio,6612792,0
Leon Bermudez Saul,6518230,0
Livson Michael,30996511,0
Marquez Diego Emilio,6616640,0
Montenegro Matias,6617166,0
Morales Serrano Samet Elhi,6615198,0
Perez Lozano Edwin,144402520,0
Ramirez Mori Jael Eduardo,3876349,0
Ramos Ceballos Jose Andres,6615600,0
Rodriguez Peguero Samir,6431160,0
Rodriguez Vasconcelos Jesus Eduardo,6610366,0
Rojas Juan Vicente,6617263,0
Romero Escamilla Daniel David,6617107,0
Rosas Valdes Javier Alfonso,6609147,0
Tawachi Ashkenazi Salomon Victor,6616364,0
Trigas Martinez Nicolas,6608426,0
Vallarino Guizado Lucas,6614450,0
Velandia Jimenez Johan Felipe,144400969,0
Villamil Moreno Daniel Esteban,4486013,0
Wong Henriquez Cristopher Xavier,6615740,0
Moldagali Akerke,13761781,1248
Cretescu Emma,1296213,1246
Kaburo Winnie,10831045,1217
Machaca Mina Adamaris Luciana,3860957,1207
Mandujano Alagon Ghaydaa Ceneth,3879879,1073
Jimenez Salas Fabiana,3851494,1039
Aaradhya Miglani,33340285,0
Aguilar Santaniello Amaia Valentina,6617352,0
Brito Donis Barbara Nicole,6614248,0
Castillo Ricord Lia Gabriela,6616054,0
Chara Ticona Helen Rihanna,3884074,0
Cortes Alejandra,6612350,0
Enkhriikhen Nyamdorj,4921089,0
Enkhzaya Zagas-Erdene,4924193,0
Fabrega Gonzalez Florencia Virginia,6614809,0
Kamoni Elsie Wambui,10827943,0
Matus Ksenija,30981174,0
Mayorga Araya Larissa,6523919,0
Neira Espinosa Amy Victoria,6616070,0
Padilla Edel,6614493,0
Quiroz Santamaria Victoria Isabel,6615252,0
Sanchez Torres Juliana,4497155,0
Taborda Borja Valeria,4489861,0
Trujillo Castaneda Maria Antonia,144408153,0
Tselmuun Ider,4923707,0
Villafuerte Ng Andrea Isabel,6614582,0
Wahrmann Brenes Emma,6550150,0
Wang Lacey,30997399,0
Zhang Emma L,30997194,0
Fei Irene Jiao,30980895,1628
Guevara Ruiz Santiago Jose,6708870,1588
Cortes Medina Fernando,5181402,1477
Alba Ruiz Kenneth Damian,5169984,1393
Yue Tariq,30975182,1385
Advay Dhoot,33310696,1324
Remicio Gomez Joshua Santiago,4486480,1282
Deza Ponce Mikael,3879984,1268
Jeshurun Obiri Yeboah Pryce-Tandoh,12602639,1182
Bermudez Rojas Alejandro,144405413,1152
Ladino Hernandez Angel Joel,4496701,1151
Hridaan A Shah,25115669,1114
Vinales Gonzalez Enzo Mathias,3710211,1114
Allum Adrian,7706910,1081
Arana Bello Bruno Josef,3876713,1034
Acheampong Jedidiah Nana Osei,12602680,0
Agudelo Silva Juan Andres,144404425,0
Aguilar Rojas Marlon Manuel,3534090,0
Antebi Btesh Joseph,6608868,0
Aucay Cabrera Javier Sebastian,3640590,0
Bettis Abadi Michael,6616496,0
Bocangel Delgadillo Fabrizio Rodrigo,3876918,0
Bueso Nicolas,6615309,0
Cifuentes Pena Santiago,4498119,0
Cohen Mata Jorge Andres,6613470,0
Duarte Gonzalez Edgar Said,6615244,0
Fernandez Orellana Diego Samuel,8408750,0
Garcia Fajardo Emilio,6525237,0
Genera Felipe,6614434,0
Herrera Gomez Ivan Said,6613683,0
Kairat Alexander,498629,0
Kitaeff Mattison Andres Constantin,6616445,0
Klappenbach Pedro Maria,6617220,0
Klappenbach Rafael Maria,6617239,0
Liu Latzke Dino Juno,6617174,0
Lopez Villareal Jezrrel Eliecer,6608639,0
Lucuara Alvarez Mateo,144408161,0
Mehta Aryan,33329664,0
Munoz Angel Damian,144404506,0
Narkis Attie Joseph,6616356,0
Navarro Barrios Andres Daniel,6614116,0
Ojo Torres Josue Daniel,6611737,0
Polischuk Ayan,6613705,0
Pun Chong Carlos Alberto,6615341,0
Quiroz Tarazona Thiago Felipe,6614442,0
Quispe Farfan Edgar Matteo,3855333,0
Roa Lugo Enmanuel de Jesus,6617093,0
Rodriguez Castillo Fabian Jesus,6616690,0
Rudas Suarez Rolando Javier,6613721,0
Samudio Barroso Carlos Hamed,6616615,0
Serrano Bianchi Jorge Antonio,6616623,0
Speroni Gomez Juan Esteban,6617271,0
Tabash de la Guardia Fernando,6615333,0
Tawachi Khafif Victor,6616348,0
Vallarino Guizado Ernesto,6614388,0
Vargas David Alejandro,6613756,0
Vasquez Mejia Luis Isaac,6614469,0
Wang Zixuan,8636974,0
Amantay Khamza,13773062,1330
Ashwath Kaushik,33387230,1283
Valenzuela Reinoso Safrys,3878830,1251
Khati Tailan,13785028,1120
Moscoso Tellez Joe Goldtie Marshall,3882594,1049
Amelunge Moreno Alan Alfredo,6614264,0
Arana Bello Meryl Mikaela,3894045,0
Assis Bassan Leo,6616658,0
Attie Dayan Alberto,6616321,0
Caballero Almengor Eowyn Liseth,6611257,0
Calvo Gonzalez Ilhan Ernesto,6615473,0
Colque Salcedo Adriel Samin,3884830,0
Duarte Guiza Fredy Samuel,144405308,0
Duenas Suarez Valentina,4405243,0
Enkhmandal Bayaraa,4924916,0
Garcia Marroquin Aldo Mateo,6617069,0
Garrido Rangel Luis Felipe,6616577,0
Goel Raben,30996465,0
Guntaka Aayansh R,30993890,0
Jimenez Hurtado Eitan,6614230,0
Munkhnaran Delchindorj,4924924,0
Nabiyev Iman,13790897,0
Nandinjiguur Chinzorig,4924932,0
Navarro Torres Juan David,6550622,0
Nimisica Narvaez Cristopher,144408145,0
Padilla Elise,6614426,0
Perez Rivas Fabian Ignacio,3987833,0
Quintana Gonzalez Andres Matias,6614590,0
Quispe Farfan Edgar Nestor,3879992,0
Ramos Ceballos Gabriel Andres,6615619,0
Tawachi Isaac David,6617301,0
Trujillo Crespo Deivid Caleb,3645061,0
Tsetsenbileg Oyunbold,4924908,0
Valladolid Cueva Guillermo Josue,3879780,0
Velasquez Grande Agustin Damian,6615376,0
Yu Yang,30997305,0
Zhang Ella Xinyue,30997208,0
Ziyadin Malika,13784854,0
Cuenca Jimenez Jose Fernando,2255570,2420
Martinez Romero Martin,4404025,2406
Baules Rodriguez Jorge Luis,6600247,2365
Vargas Arteaga Alexis,4406656,2290
Ramos Espinoza Efren Andres,6100538,2268
Jaen Vega Miguel Angel,6600204,2101
Suarez Roa Jose Francisco,2203650,2084
Vargas A. Pablo,3301435,2078
Ripa Carrasco Dario,3809102,2066
Arosemena Torrijos Jorge Luis,6600140,2064
Sanchez Manzanares Jorge Luis,6600280,2058
Enkhtuul Altan-Ulzii,4901444,1983
Hernandez Fonseca Maria Paula,4407920,1975
Univio Sanchez German,4406648,1972
Padilla Morales Alvaro Isaac,6600387,1948
Ibanez Moreno Sergio,22205241,1916
Arosemena Franklin Alberto,6601227,1915
Saucedo Ivan,6600131,1912
Gonzalez Soto Pedro Jose,3910288,1911
Schnell Sebastian Narayana,6605290,1906
Lobo Antonio,6602002,1889
Santiago Lastra Nefi,3803341,1888
Carrera Ortega Alhan Enock,6600611,1875
Okabe Yuma,7004419,1868
Okuno Rion,7003730,1834
Levitan Caleb Levi,14332620,1825
Caballero Marrugo David Jose,4459091,1824
Sanchez German,4403959,1816
Aguila Batista Jose Angel,6603238,1808
Varillas Jimenez Ivan,3837769,1808
Garzon Zapatanga Christopher Leonel,3634787,1804
Batista Rosas Nicolas Arturo,6607918,1786
Jimenez Molina Pedro,6602410,1782
Camargo Silva Samir,6611320,1764
Carrillo Jose Antonio,6600476,1754
Perez Salazar Armando,6705260,1748
Guaraca Juan,3622380,1712
Sanz Joel,6606695,1704
Gutierrez Gonzalez Rafael,6603092,1703
Cuello Camargo Jose Javier,3916359,1689
Contreras Huaman Fiorella,3824675,1680
Naymanova Patricie,2925907,1669
Acevedo Herrera Jonathan Ricardo,6608469,1648
Ibarra Carlos Roberto,6707173,1645
Robles Medina Nelson Humberto,6602240,1638
Vargas Ramos Rogelio,6600492,1633
Lizano Quiros Matias Haziel,6543863,1630
Tulendinov Dinmukhammed,13730860,1629
Valencia Lopez Greissy Sofia,4449304,1609
Zarabanda Santiago,4496671,1592
Diaz Guerrero Jesus Daniel,3979288,1591
Cajamarca Gordillo Sebastian Alejandro,3635252,1566
Siddarth Sriaditya Kunapuli,25980840,1550
Fogo Esquivel Levi Kalani Alexander,5183189,1547
Mendes Aaron Reeve,25954938,1542
Poveda Natbel,6604773,1532
Gonzalez Bolivar Juan Jose,4491467,1520
Sanchez Ochoa Justo,6604706,1516
Palacios Gordillo Camila Estefania,3636852,1500
Pilonieta Forero Andres Felipe,144400233,1491
Jimenez Salas Maria Teresa,3843866,1468
Hurtado Paez Andres Jesus,4483545,1462
Hernandez Guarin Samuel Andres,4460359,1460
Alarcon Vega Icker Aldair,3643131,1457
Shaul Zebede Eden Jaim,6602401,1456
Assis Dayan Abraham Samuel,6607403,1454
Boydell Oliver,30939909,1453
Levitan Judah Nathan,14332639,1447
Brito Zerpa Johan Andres,6613969,1430
Olaya Horacio,4458648,1430
Miranda Fernandez Marcos Manuel,3708802,1421
Ynga Huaman Luz Marina,3859649,1421
Tayro Chihuantito Luis Gabriel,3837653,1415
Alba Ruiz Kenneth Damian,5169984,1400
Diaz Avila Jarett Alexander,4481089,1400
Castillo Mena Carlos Mario,6520901,1377
Barboza Viquez Martin Eduardo,6508200,1376
Huayhuas Robles Laura Sofia,3836517,1363
Cuervo Velasquez Juan Manuel,4486722,1354
Pearl Reagan,30919770,1314
Gonzalez Cauich Kevin Manuel,5185564,1270
Vizcarra Quispe Ramalia Bellaluz,3840255,1236
Yang Andersen,30950880,1217
Murrieta Nunez Fernando,3854728,1155
Musmanno Guerra Francisco,6616291,1122
Hernandez Orjuela Maria C,4407466,0
Rivadeneira Alberto,6601014,0
Rojas Puerta Miguel Angel,4493141,0
Turlej Lukasz,1125680,2024
Wang Ellen,30932459,1991
Matus Nastassja,2097443,1908
Naymanova Patricie,2925907,1867
Vega Paucar Emely Bachellet,3836550,1819
Hernandez Ortega Carolina,5132126,1572
Huayhuas Robles Laura Sofia,3836517,1540
Palacios Gordillo Camila Estefania,3636852,1489
Sihuincha Quispe Estefany Anyaly,3873650,1333
Ramon Kerly,3635180,1319
Salazar Becerra Fely Gabriela,3862194,1254
Saldana Estribi Ailianis Mixian,6610471,1224
Venkataraja Triyakshari,30910854,1170
Agames Martha,6605427,1164
Juarez Vera Cielito De Los Milagros,3856453,1149
Chuquilin Diaz Marina Jhusdely,3889564,1138
Galicia Ticona Isabel,3873706,1100
Chavez Echeverria Ana Karen,5144604,1081
Lopez Villarreal Melissa Paola,6608167,1064
Furman Jessica,30997410,0
Gomez Carreno Milagro,6608647,0
Vidyarthi Omya,30931665,1393
Ibanez Zanetti Diego Arturo,6604625,1385
Ulloa Centeno Leandro Nicolas,3636372,1385
Yue Tariq,30975182,1385
Bendezu Yupanqui Albert Martin,3850749,1383
Castillo Mena Carlos Mario,6520901,1377
Barboza Viquez Martin Eduardo,6508200,1376
Merida Ceballos Sebastian,3939944,1374
Sepulveda Brango Alberto Enrique,4481402,1369
Huayhuas Robles Laura Sofia,3836517,1363
Vahos Correa Nicolas,4493150,1349
Almerco Tucto Steve Jairo Joseph,3839869,1346
Garay Ramirez Estefano Javier,3854060,1343
Pardo Useche Laura Valentina,4489420,1340
Samuel Bisnath Kael,7706880,1333
Sanchez Alvarenga Justo,6604684,1320
Chavez Echeverria Ana Karen,5144604,1313
Sozoranga Barahona Jordy Alexander,3637972,1304
Ladino Hernandez Angel Joel,4496701,1303
Munoz Ramos Christopher,3439615,1297
Perez Tangarife Simon,4492994,1290
Cifuentes Perez Jacobo Andres,144402554,1289
Escobar Villota Domenika Gabriela,3635287,1273
Castillo Beitia Ashley Alexandra,6606687,1272
Aryan Mehta,33329664,1265
Salazar Becerra Fely Gabriela,3862194,1257
Figueroa Rincon Cesar Fabian,144400748,1252
Diaz Bermudez Pedro Teofilo,3856429,1247
Yang Adelynne,30950872,1246
Herrada Blanco Maria  Fernanda,3837963,1229
Yang Andersen,30950880,1217
Cjuno Rosello Leonel Alonso,3835529,1215
Semana Ramirez Brenda,6511651,1211
Salas Porras Anghelina Jazmin,3874729,1205
Sihuincha Quispe Estefany Anyaly,3873650,1199
Arrue Rengifo Amos Aaron,3879631,1197
Ramirez Mori Angel Farid,3845796,1197
Bravo Cabrera Cesar Daniel,3643158,1181
Portilla Carranza Matias,4464320,1170
Brito Carrascal Isabela,4456122,1168
Machaca Mina Adamaris Luciana,3860957,1167
Mandujano Alagon Ghaydaa Ceneth,3879879,1167
Atarama Tezen Sebastian Alexis,3870413,1148
Chile Vela Claudia Daniela,3849171,1138
Vinales Gonzalez Enzo Mathias,3710211,1128
Soria Fernandez Baca Jesus Tomas,3855384,1122
Rojas Salas Rihanna Irina,3839850,1116
Bolanos Montes Jhon Alvaro,3884317,1111
Haresh Venkata Narayanaswamy,5829437,1093
Chavez Echeverria Adan,5163897,1088
Sanchez Torres Juliana,4497155,1087
Allum Adrian,7706910,1081
Amelunge Moreno Oscar Alejandro,3328449,1080
Arana Bello Bruno Josef,3876713,1080
Huari Ortega Rafael Leonardo,3862356,1080
Herrera Rodriguez Flavia Del Valle,3963730,1077
Moscoso Tellez Joe Goldtie Marshall,3882594,1075
Pinedo Choquevilca Megan Abigail,3861287,1065
Coaquira Gonzales Oscar Adriano,3854655,1063
Jimenez Salas Fabiana,3851494,1039
Galicia Ticona Isabel,3873706,1036
Buitrago Pinto Samuel Alejandro,144402473,1029
Mendoza Montesdeoca Josue Alejandro,3644120,1027
Herrera Rodriguez Doriant Alberto,3963748,1015
Quispe Farfan Edgar Matteo,3855333,1003
Aguilar Marlon,3534090,0
Allum Dominic,7706901,0
Amelunge Moreno Alan Alfredo,6614264,0
Assis Abadi Samuel,6607390,0
Assis Dayan David,6612660,0
Ayala Juan Andres,144408137,0
Bernard Joel,11900652,0
Bocangel Chacara Javier Luis,3884724,0
Bocangel Delgadillo Fabrizio Rodrigo,3876918,0
Campo Jimenez David,4497880,0
Carrillo David Antonio,6603009,0
Chavez Castellanos Juan Carlos,5164028,0
Cifuentes Pena Santiago,4498119,0
Efimov Timothy,30964806,0
Just Timothy W,2072041,0
Kairat Alexander,498629,0
Livson Michael,30996511,0
Marin Garrido Carolina,5154197,0
Martinez Arce Brayan Claudio,3851966,0
Munoz Hurtado Gean Gabriel,6615759,0
Nimisica Narvaez Cristopher,144408145,0
Quispe Farfan Edgar,3879992,0
Ramirez Mori Jael Eduardo,3876349,0
Rodriguez Astrid,6604650,0
Sanchez Alvarenga Mikhaela,6604692,0
Trigas Martinez Nicolas,6608426,0
Valladolid Cueva Guillermo Josue,3879780,0
Velandia Jimenez Johan Felipe,144400969,0
Yu Yang,30997305,0
Zapata Montes Tomas,144402570,0
Arkell Keith C,400270,2380
Plotkin Victor,2606674,2310
Klundt Klaus,4600436,2248
Barron Michael,2605120,2227
Osiecki Stanislaw,1102990,2127
Husted Peter,1403303,2098
Jensen Stein,1500724,2096
Homer Stephen J,410322,2024
Carosso Andrea,814288,1966
Andresen Hans Jorn,1438964,1959
Bosca Valter Romano,823813,1940
Canonne Antoine,619388,1925
Cimina Andra,11602384,1924
Har-Even Abir,2803615,1904
Hickman John E,408565,1900
Thoux Claudio,828050,1857
Ronzano Luca,828335,1838
Wilson Edgar,484296,1828
Lopez Rodriguez Eduardo,22225501,1765
Genovese Alberto,28574893,0
Tabatadze Erekle,13630024,1788
Tatvidze Davit,13628470,1630
Zarkua Anastasia,13623869,1271
Kutateladze Anastasia,13631403,1231
Jaliashvili Ketevan,,0
Tsulaia Giorgi,13634925,0
Vyatich Sergey,55734189,1282
Shelestov Sergey,34463380,1099
Cherkasov Egor,55650694,1285
Nabiev Yaroslav Rusl,55674682,1460
Evsikov Robert,55630995,1262
Kashunin Kirill A,,1250
Morozevich Kirill Aleks,55657206,1247
Sobolev Lev U,,1229
Chernov Gleb,55744184,1225
Petukhov Nikolay A,,1207
Osipov Andrey K,55766838,1263
Azimov Umar M,55743293,1098
Chentsov Matvey A,55762468,1279
Trufanov Aleksey A,,1189
Bulik Sofia,55708161,1314
Valieva Eva And,55656978,1179
Kislyi Daniil N,,1189
Pisarenko Daniil,34436154,1172
Gorskiy Vasiliy Ig,55732429,1168
Kovalev Nikita A,,1227
Khokhlov Nikita,34445900,1147
Grigoriev Daniil Val,55700381,1139
Karmazin Alexandr V,,1136
Denisov Platon A,,1121
Ryabchikov Ivan,34290729,1104
Sukhinin Gleb V,,1108
Chalaya Alexandra U,,1089
Sorokin Dmitry Gennadevich,55641482,1095
Paltsev Daniil S,,1186
Krikun Anastasiya V,,1072
Amelin Yury,55634877,1159
Popov Roman S,55690831,1070
Yatsenko Ivan M,,1067
Pustovalova Viktoriya A,,1062
Averyanov Sergey,55735487,1101
Andreev Fadei,34367969,1111
Kravtsova Sofya A,,1019
Kotov Artem D,55745938,1008
Evtushenko Grigorij O,,1006
Karabegov Khalid R,,1005
Alekminskaya Eva A,55766781,1000
Vyazov Ilya M,,1000
Goryachev Mikhail D,,1000
Le Bao An,12424358,1000
Le Duc Bao,12436798,1000
Maliushitskiy Ivan R,,1000
Knight Alexander Paul,,1000
Petrik Varvara,34492844,1000
Rodina Viktoriya A,,1000
Ruvinskiy Roman-Ruvin,,1000
Smolev Mikhail Rom,55724345,1000
Tvorogov Dmitrii A,,1000
Chentsov Sergey,,1000
Alpeev Tikhon E,,1000
Sanches-Shananin Adrian,55621252,1796
Baroyan David,34216170,1674
Medvedev Ivan Dmit,55685781,1665
Riskin Grigory,34371710,1598
Novozhilov Dmitriy,34378758,1577
Maslova Anastasiya Yar,55685587,1604
Kolomeets Daniel,24250600,1539
Kravchenko Nikita A,55649092,1527
Yarovitskaya Darya,34231307,1511
Chernobrovkin Andrey Mikh,55728065,1514
Kurlanov Lev,55689701,1517
Gerkov Vladislav Aleks,55664237,1563
Atamanenko Ivan,34289020,1438
Khorkov Arseniy Aleks,55717284,1457
Sukhoguzov Arseniy Alek,55722920,1406
Kvitko Aleksandr Dm,55654835,1356
Ananiev Grigory,34423702,1347
Klepikov Egor Il,55714587,1339
Borisenkov Kirill Rom,55748104,1360
Godnya Alexander Ev,55757308,1327
Geydarov Murad Sar,55672167,1362
Pushkin Vladimir,34284575,1310
Larin Anatoliy,55667376,1304
Sukhotskiy Matvey Mak,55758363,1275
Chernobrovkina Tatyana,55729916,1262
Medvedev Timofey,34436146,1196
Yarmonov Igor,14114496,2394
Mikheev Stanislav,4135920,2333
Zilberman Yaacov,2801612,2323
Obodchuk Andrei,4114310,2306
Gurbanov Andrei,13503391,2301
Campos Eugenio,10100156,2247
Lipilin Ilia,54113245,2174
Vit Vaclav Valenta,307440,1999
Cosic Radoslav,14504367,1997
Srimskov Elishar,2807254,1992
Babanov Aleksandr,24117412,1918
Gerasimova Svetlana,4145968,1906
Shapiro Benny,2801582,1899
Alperovich Asher,2803275,1865
Aleksandrova Aleksandra,4144198,1702
Mekus Manuela,16202562,1644
Vardi Moshe,2801710,1631
Pilimon Zbigniew,1110489,1620
Oliel Yehonatan,2834928,1535
Shchukina Ekaterina,34103055,1493
Klein Djimmy,20669445,1409
Volodarsky Michael,2814366,1400
Frumin Rebecca,28380791,1319
Freiberg Doron,2841312,1241
"Colsen,Manuel",1024779,1597
"Otten,Arnold,Prof. Dr.",16211812,1590
"Schnücker,Marcel",34615660,1590
"Externbrink,Uwe",16249046,1585
"Krause,Marianne",16219600,1583
"Eggers,Heiko",4620348,1581
"Navarro,David",36079766,1576
"Bakker,John",1062794,1574
"Keller,Anika",16267141,1572
"Bonrath,Werner,Dr.",12941603,1564
"Krüger,Antje-Christine",12983047,1560
"Proudfoot,Andy",487910,1558
"Fernandez,Thomas",34601414,1538
"Klyszcz,Manfred",1271749,1536
"Auer,Maximilian",1652680,1528
"Pletsch,Katharina",16208650,1525
"Skibbe, Peter",12940933,1515
"Ashworth,Steven M",453749,1507
"Lietz,Helmuth",1271589,1500
"Petry,Joachim",16213211,1484
"Visschedijk, Paul",1064215,1483
"Godthelp,Tom",1063154,1434
"Peschk,Kathrin",12921580,1413
"Goldschmidt,Raimar,Dr.",12918440,1800
"White,Gary",426180,1797
"Klaus,Egon",16227565,1795
"Wallner,Michael",1334018,1792
"Spagnoli,Benjamin",20667116,1779
"Haag,Rolf",1325078,1772
"Winter,Kevin",421960,1771
"Wiser,Hans-Rudolf",1310348,1768
"Auschkalnis,Reinhard",4697219,1767
"Krüger,Detlef",12979120,1763
"Haemmerle,Dietmar",1623796,1757
"Meyer,Marcel",12997234,1757
"Röhrig,Uwe",24674400,1757
"Schoch,Heinz",16233212,1757
"Wagner,Frank",24624241,1754
"Bilgen,Erwin",12990159,1751
"Dorn,Hans-Jürgen",12990949,1745
"Haugen,Lars Tormod",1559966,1741
"Stoffregen, Günter",,1727
"Stronk,Klaus",16292375,1726
"Karner,Sylvia",1652265,1718
"Lachausse,Bruno",1313231,1712
"Faber,Simon",16224680,1709
"Schimmer,Michael",24606014,1707
"Becker,Ralph",12915386,1701
"Lammens,Ed",1041045,1700
"Bauer,Dieter",4667751,1699
"Kaesemann,Holger,Dr.",24669580,1690
"Tkac,Miroslav",14928507,1682
"Helps,David",432660,1677
"Cordts,Elof",12987301,1676
"Bekkesletten,Cato",1517821,1675
"Rohde,Bernhard",1323016,1675
"Engau,Fritz",12972967,1670
"Mendow,Wolfgang",,1666
"Hirn,Thomas",16209990,1658
"Russ,Oliver",12931837,1656
"Bonferroni,Carlo",1314807,1655
"Kaltschmidt,Andreas",16206843,1651
"Mencke,Hans-Jürgen",4607279,1648
"Kutschker,Alexander",1605950,1645
"Britschgi,Carmen",4667034,1637
"Gautier,Marc",20690657,1631
"Fowler,David J",416541,1624
"Gilbert,David J",425354,1620
"Nadler,Bernhard",1326392,1617
"Fleischmann,Theo",16260171,1609
"Krause,Helmut",16219490,1606
"Bakkes, Frits",1044079,1602
"Boyens,Birger",1271102,1978
"Stein,Carsten",4694384,1971
"Link,Klaus",4649478,1969
"Huber,Guenther",1609165,1967
"Hartmann,Wolfgang,Dr.",12977373,1957
"Förster,Jürgen",34607480,1955
"Scheffner,Jarno",12981176,1952
"Ungure,Liga",11600330,1941
"Frühauf,Norbert",1605259,1922
"Ritter,Uwe",12903892,1907
"Hälsig,Günter,Dr.",12933635,1894
"Bergakker,Steef",,1891
"Moser,Guido",1309668,1887
"Kellenberger,Joachim",1344153,1861
"Hilbenz,Guntram,Dr.",4686586,1857
"Moje,Hans-Jürgen",12911038,1839
"Pazdzior,Johann",24698156,1835
"Vossen,Harald",12911291,1833
"Visschedijk,Theo",1002651,1831
"Knutti, Beat",,1829
"Köppl,Andreas",24696625,1802
"Roser, Ludwig",12928119,1801
"Mordasini,Gessinah",16279050,1170
"Höfer,Frank",,1118
"Sacherer,Karl",1666487,1086
"Bras,Jacques",45111324,1068
"Hirn,Jana",16279891,1063
"Lachausse, Vincent",1345796,0
"Schumacher, Ernst",,0
"Puchner,Florian",,0
"Veiksane, Nina",,0
"Wehrmann,Jens",34609172,0
"Nadler, Brandon",,0
"Somogyi, Viktor",17008468,0
"Chatziamallos, Ilias",,0
"Goldschmidt, Hartmut Prof.",,0
"Rufener,Markus",1303023,2322
"Nasshan,Dennis",4695704,2314
"Plötz,Werner,Prof. Dr.",4606027,2287
"Gass,Ulrich",4683307,2038
"Frick,Christoph",4607090,2151
"Wirz,Heinz",1308548,2150
"Kannenberg,Karl-Heinz",4643348,2149
"Schnelzer,Reinhold,Dr.",4615824,2144
"Svensson,Mikael",1716433,2140
"Krauseneck,Peter,Prof. Dr.",4602986,2124
"Bindrich,Oswald",4633024,2105
"Tückmantel,Rene",24618012,2097
"Kummle,Thomas,Dr.",4634403,2087
"Matzat,Andre",4663217,2034
"Hoffmann,André",16221451,2031
"Siebarth,Marco",24604330,2030
"Priedite,Ingrida",11600217,2022
"Paus,Franz",12958158,2022
"Goldmane,Astra",11600446,2019
"Talloen,Bert",250627,1374
"Kruzinski,Gerald",16256468,1308
"Hartmann,Hannah",16235274,1296
"De Hoop,Roel",1063391,1224
"Merrifield,Peter",1802410,1092
"Slot,Wilhelm",,0
"Tast-Mendez,Karin",,0
"Aziz,Samir",1634674,1589
"Schäfer,Gerhard",12968447,1577
"Dockx,Michel",204030,1562
"Klyszcz,Manfred",1271749,1536
"Schmitz,Günter",16285565,1524
"Kunze,Manfred",24638960,1510
"Brown,Stephen",,1507
"Lietz,Helmuth",1271589,1500
"Föllmi,Markus",1343963,1462
"Leferink,Toine",1055330,1454
"Sundman,Gunnar",1717685,1777
"Bade,Heidrun",4612710,1756
"Dorn,Hans-Jürgen",12990949,1745
"Heymann,Walter",24620165,1688
"Schmitz,Paul",4628748,1672
"Mendow,Wolfgang",,1666
"Florea,Dorina",1206249,1659
"Lordick,Ulrich",12986704,1647
"Fritzsche,Jürgen,Dr.",,1644
"Heymann,Marianne",24623385,1639
"Steiger,Peter",1330780,1629
