,upset_score,tournament_id,left_fide_id,left_rtg,right_fide_id,right_rtg,location,medium,time_control
44,0.0,655566,13908162,2052,5602521,1863,Mamaia,offline,90 min. KO + 30 sec./move
44,0.0,655566,13908162,2052,5602521,1863,Mamaia,offline,90 min. KO + 30 sec./move
44,0.0,655566,13908162,2052,5602521,1863,Mamaia,offline,90 min. KO + 30 sec./move
45,239.0,655566,21863911,2025,42212642,1547,Mamaia,offline,90 min. KO + 30 sec./move
46,0.0,655566,1265431,1770,13719700,1924,Mamaia,offline,90 min. KO + 30 sec./move
47,0.0,655566,1248650,1924,5520711,1417,Mamaia,offline,90 min. KO + 30 sec./move
48,0.0,655566,5905419,1306,2822032,1906,Mamaia,offline,90 min. KO + 30 sec./move
49,48.0,655566,515779,1793,13619730,1745,Mamaia,offline,90 min. KO + 30 sec./move
50,307.5,655566,14959704,2082,9318003,1467,Mamaia,offline,90 min. KO + 30 sec./move
51,0.0,655566,12827355,1807,5517400,1463,Mamaia,offline,90 min. KO + 30 sec./move
52,0.0,655566,11624280,1730,1257722,1453,Mamaia,offline,90 min. KO + 30 sec./move
53,0.0,655566,2640902,1307,1283170,1707,Mamaia,offline,90 min. KO + 30 sec./move
54,38.0,655566,13213032,1450,5314992,1488,Mamaia,offline,90 min. KO + 30 sec./move
0,0.0,655566,13312022,2395,36069884,2431,Mamaia,offline,90 min. KO + 30 sec./move
1,69.0,655566,35028600,2437,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
1,69.0,655566,35028600,2437,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
1,69.0,655566,35028600,2437,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
1,69.0,655566,35028600,2437,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
1,69.0,655566,35028600,2437,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
1,69.0,655566,35028600,2437,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
1,69.0,655566,35028600,2437,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
1,69.0,655566,35028600,2437,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
1,69.0,655566,35028600,2437,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
2,0.0,655566,14188767,2431,34514570,2215,Mamaia,offline,90 min. KO + 30 sec./move
3,0.0,655566,12411396,2037,46626786,2494,Mamaia,offline,90 min. KO + 30 sec./move
3,0.0,655566,12411396,2037,46626786,2494,Mamaia,offline,90 min. KO + 30 sec./move
4,136.0,655566,36069264,2384,12994219,2248,Mamaia,offline,90 min. KO + 30 sec./move
4,136.0,655566,36069264,2384,12994219,2248,Mamaia,offline,90 min. KO + 30 sec./move
4,136.0,655566,36069264,2384,12994219,2248,Mamaia,offline,90 min. KO + 30 sec./move
5,0.0,655566,23701641,2283,1249452,2356,Mamaia,offline,90 min. KO + 30 sec./move
6,60.0,655566,46616551,2218,21816972,2338,Mamaia,offline,90 min. KO + 30 sec./move
6,60.0,655566,46616551,2218,21816972,2338,Mamaia,offline,90 min. KO + 30 sec./move
7,0.0,655566,13309315,2327,12410853,2268,Mamaia,offline,90 min. KO + 30 sec./move
7,0.0,655566,13309315,2327,12410853,2268,Mamaia,offline,90 min. KO + 30 sec./move
8,0.0,655566,45105987,2408,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
8,0.0,655566,45105987,2408,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
8,0.0,655566,45105987,2408,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
8,0.0,655566,45105987,2408,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
8,0.0,655566,45105987,2408,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
8,0.0,655566,45105987,2408,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
9,102.5,655566,2928531,2176,24529133,2381,Mamaia,offline,90 min. KO + 30 sec./move
10,0.0,655566,2824213,2378,1255002,2279,Mamaia,offline,90 min. KO + 30 sec./move
11,0.0,655566,14165570,2312,13908669,2184,Mamaia,offline,90 min. KO + 30 sec./move
11,0.0,655566,14165570,2312,13908669,2184,Mamaia,offline,90 min. KO + 30 sec./move
11,0.0,655566,14165570,2312,13908669,2184,Mamaia,offline,90 min. KO + 30 sec./move
12,0.0,655566,1532359,2083,30938228,2301,Mamaia,offline,90 min. KO + 30 sec./move
13,0.0,655566,2820242,2426,1658069,2192,Mamaia,offline,90 min. KO + 30 sec./move
13,0.0,655566,2820242,2426,1658069,2192,Mamaia,offline,90 min. KO + 30 sec./move
14,84.0,655566,14420937,2351,1275143,2183,Mamaia,offline,90 min. KO + 30 sec./move
15,0.0,655566,12998630,2292,15005402,2165,Mamaia,offline,90 min. KO + 30 sec./move
16,0.0,655566,1248294,2104,1553259,2267,Mamaia,offline,90 min. KO + 30 sec./move
17,190.0,655566,1242768,2052,1246305,2242,Mamaia,offline,90 min. KO + 30 sec./move
18,199.0,655566,4510488,2042,1649353,2241,Mamaia,offline,90 min. KO + 30 sec./move
19,37.5,655566,45055297,2222,16503902,2147,Mamaia,offline,90 min. KO + 30 sec./move
19,37.5,655566,45055297,2222,16503902,2147,Mamaia,offline,90 min. KO + 30 sec./move
19,37.5,655566,45055297,2222,16503902,2147,Mamaia,offline,90 min. KO + 30 sec./move
19,37.5,655566,45055297,2222,16503902,2147,Mamaia,offline,90 min. KO + 30 sec./move
20,110.0,655566,13316338,2002,2924293,2222,Mamaia,offline,90 min. KO + 30 sec./move
21,102.0,655566,1547356,2013,13512269,2217,Mamaia,offline,90 min. KO + 30 sec./move
22,33.0,655566,1341332,2203,4903250,2137,Mamaia,offline,90 min. KO + 30 sec./move
22,33.0,655566,1341332,2203,4903250,2137,Mamaia,offline,90 min. KO + 30 sec./move
22,33.0,655566,1341332,2203,4903250,2137,Mamaia,offline,90 min. KO + 30 sec./move
23,78.0,655566,1065882,2201,14632756,2123,Mamaia,offline,90 min. KO + 30 sec./move
23,78.0,655566,1065882,2201,14632756,2123,Mamaia,offline,90 min. KO + 30 sec./move
23,78.0,655566,1065882,2201,14632756,2123,Mamaia,offline,90 min. KO + 30 sec./move
24,0.0,655566,1241532,2053,25827138,2316,Mamaia,offline,90 min. KO + 30 sec./move
25,0.0,655566,21806209,2244,2825082,2053,Mamaia,offline,90 min. KO + 30 sec./move
25,0.0,655566,21806209,2244,2825082,2053,Mamaia,offline,90 min. KO + 30 sec./move
25,0.0,655566,21806209,2244,2825082,2053,Mamaia,offline,90 min. KO + 30 sec./move
26,156.0,655566,34309926,2052,985317,2208,Mamaia,offline,90 min. KO + 30 sec./move
26,156.0,655566,34309926,2052,985317,2208,Mamaia,offline,90 min. KO + 30 sec./move
26,156.0,655566,34309926,2052,985317,2208,Mamaia,offline,90 min. KO + 30 sec./move
26,156.0,655566,34309926,2052,985317,2208,Mamaia,offline,90 min. KO + 30 sec./move
27,0.0,655566,2872264,2034,34122117,2206,Mamaia,offline,90 min. KO + 30 sec./move
27,0.0,655566,2872264,2034,34122117,2206,Mamaia,offline,90 min. KO + 30 sec./move
27,0.0,655566,2872264,2034,34122117,2206,Mamaia,offline,90 min. KO + 30 sec./move
27,0.0,655566,2872264,2034,34122117,2206,Mamaia,offline,90 min. KO + 30 sec./move
28,317.0,655566,13619802,1881,14562170,2198,Mamaia,offline,90 min. KO + 30 sec./move
28,317.0,655566,13619802,1881,14562170,2198,Mamaia,offline,90 min. KO + 30 sec./move
29,144.5,655566,2859870,2173,5304946,1884,Mamaia,offline,90 min. KO + 30 sec./move
30,0.0,655566,2516926,1857,2618826,2151,Mamaia,offline,90 min. KO + 30 sec./move
31,86.5,655566,1463373,2092,1538500,1919,Mamaia,offline,90 min. KO + 30 sec./move
32,119.5,655566,13734768,1848,25832646,2087,Mamaia,offline,90 min. KO + 30 sec./move
33,0.0,655566,9312552,1938,1251406,2245,Mamaia,offline,90 min. KO + 30 sec./move
33,0.0,655566,9312552,1938,1251406,2245,Mamaia,offline,90 min. KO + 30 sec./move
34,156.0,655566,13719700,1924,1653253,2236,Mamaia,offline,90 min. KO + 30 sec./move
35,146.0,655566,2822032,1906,13908162,2052,Mamaia,offline,90 min. KO + 30 sec./move
36,0.0,655566,11622075,2037,1248650,1924,Mamaia,offline,90 min. KO + 30 sec./move
37,59.0,655566,465135,1893,4705114,2011,Mamaia,offline,90 min. KO + 30 sec./move
37,59.0,655566,465135,1893,4705114,2011,Mamaia,offline,90 min. KO + 30 sec./move
37,59.0,655566,465135,1893,4705114,2011,Mamaia,offline,90 min. KO + 30 sec./move
37,59.0,655566,465135,1893,4705114,2011,Mamaia,offline,90 min. KO + 30 sec./move
38,0.0,655566,2408562,1846,13737910,1994,Mamaia,offline,90 min. KO + 30 sec./move
38,0.0,655566,2408562,1846,13737910,1994,Mamaia,offline,90 min. KO + 30 sec./move
38,0.0,655566,2408562,1846,13737910,1994,Mamaia,offline,90 min. KO + 30 sec./move
38,0.0,655566,2408562,1846,13737910,1994,Mamaia,offline,90 min. KO + 30 sec./move
39,84.0,655566,73603090,1993,1256122,1825,Mamaia,offline,90 min. KO + 30 sec./move
40,208.0,655566,13811959,1784,1341928,1992,Mamaia,offline,90 min. KO + 30 sec./move
41,0.0,655566,2828570,1980,22008144,1534,Mamaia,offline,90 min. KO + 30 sec./move
42,0.0,655566,1468480,2267,246212,1870,Mamaia,offline,90 min. KO + 30 sec./move
43,294.0,655566,797073,2155,9961640,1861,Mamaia,offline,90 min. KO + 30 sec./move
44,0.0,655566,1283170,1707,21863911,2025,Mamaia,offline,90 min. KO + 30 sec./move
45,223.0,655566,13619730,1745,2629445,1968,Mamaia,offline,90 min. KO + 30 sec./move
46,236.0,655566,1263447,1966,11624280,1730,Mamaia,offline,90 min. KO + 30 sec./move
47,411.0,655566,42212642,1547,1249533,1958,Mamaia,offline,90 min. KO + 30 sec./move
48,134.0,655566,25834843,1941,12827355,1807,Mamaia,offline,90 min. KO + 30 sec./move
49,220.5,655566,1256416,1641,14959704,2082,Mamaia,offline,90 min. KO + 30 sec./move
50,206.5,655566,5602521,1863,13213032,1450,Mamaia,offline,90 min. KO + 30 sec./move
50,206.5,655566,5602521,1863,13213032,1450,Mamaia,offline,90 min. KO + 30 sec./move
50,206.5,655566,5602521,1863,13213032,1450,Mamaia,offline,90 min. KO + 30 sec./move
51,163.0,655566,9318003,1467,515779,1793,Mamaia,offline,90 min. KO + 30 sec./move
52,353.0,655566,5520711,1417,1265431,1770,Mamaia,offline,90 min. KO + 30 sec./move
53,0.0,655566,5517400,1463,5905419,1306,Mamaia,offline,90 min. KO + 30 sec./move
54,0.0,655566,1257722,1453,2640902,1307,Mamaia,offline,90 min. KO + 30 sec./move
0,91.5,655566,36069884,2431,12994219,2248,Mamaia,offline,90 min. KO + 30 sec./move
0,91.5,655566,36069884,2431,12994219,2248,Mamaia,offline,90 min. KO + 30 sec./move
0,91.5,655566,36069884,2431,12994219,2248,Mamaia,offline,90 min. KO + 30 sec./move
1,0.0,655566,46626786,2494,13309315,2327,Mamaia,offline,90 min. KO + 30 sec./move
2,75.0,655566,1249452,2356,14188767,2431,Mamaia,offline,90 min. KO + 30 sec./move
3,0.0,655566,13429078,2299,13312022,2395,Mamaia,offline,90 min. KO + 30 sec./move
3,0.0,655566,13429078,2299,13312022,2395,Mamaia,offline,90 min. KO + 30 sec./move
3,0.0,655566,13429078,2299,13312022,2395,Mamaia,offline,90 min. KO + 30 sec./move
4,62.5,655566,14165570,2312,35028600,2437,Mamaia,offline,90 min. KO + 30 sec./move
4,62.5,655566,14165570,2312,35028600,2437,Mamaia,offline,90 min. KO + 30 sec./move
4,62.5,655566,14165570,2312,35028600,2437,Mamaia,offline,90 min. KO + 30 sec./move
4,62.5,655566,14165570,2312,35028600,2437,Mamaia,offline,90 min. KO + 30 sec./move
4,62.5,655566,14165570,2312,35028600,2437,Mamaia,offline,90 min. KO + 30 sec./move
4,62.5,655566,14165570,2312,35028600,2437,Mamaia,offline,90 min. KO + 30 sec./move
4,62.5,655566,14165570,2312,35028600,2437,Mamaia,offline,90 min. KO + 30 sec./move
4,62.5,655566,14165570,2312,35028600,2437,Mamaia,offline,90 min. KO + 30 sec./move
4,62.5,655566,14165570,2312,35028600,2437,Mamaia,offline,90 min. KO + 30 sec./move
5,0.0,655566,30938228,2301,45105987,2408,Mamaia,offline,90 min. KO + 30 sec./move
5,0.0,655566,30938228,2301,45105987,2408,Mamaia,offline,90 min. KO + 30 sec./move
6,80.0,655566,46616551,2218,2824213,2378,Mamaia,offline,90 min. KO + 30 sec./move
6,80.0,655566,46616551,2218,2824213,2378,Mamaia,offline,90 min. KO + 30 sec./move
7,61.5,655566,21816972,2338,34514570,2215,Mamaia,offline,90 min. KO + 30 sec./move
8,0.0,655566,4510488,2042,2820242,2426,Mamaia,offline,90 min. KO + 30 sec./move
8,0.0,655566,4510488,2042,2820242,2426,Mamaia,offline,90 min. KO + 30 sec./move
9,0.0,655566,14632756,2123,36069264,2384,Mamaia,offline,90 min. KO + 30 sec./move
9,0.0,655566,14632756,2123,36069264,2384,Mamaia,offline,90 min. KO + 30 sec./move
9,0.0,655566,14632756,2123,36069264,2384,Mamaia,offline,90 min. KO + 30 sec./move
10,0.0,655566,24529133,2381,1242768,2052,Mamaia,offline,90 min. KO + 30 sec./move
11,116.0,655566,12998630,2292,2928531,2176,Mamaia,offline,90 min. KO + 30 sec./move
12,8.0,655566,1553259,2267,23701641,2283,Mamaia,offline,90 min. KO + 30 sec./move
13,115.5,655566,12410853,2268,12411396,2037,Mamaia,offline,90 min. KO + 30 sec./move
13,115.5,655566,12410853,2268,12411396,2037,Mamaia,offline,90 min. KO + 30 sec./move
13,115.5,655566,12410853,2268,12411396,2037,Mamaia,offline,90 min. KO + 30 sec./move
13,115.5,655566,12410853,2268,12411396,2037,Mamaia,offline,90 min. KO + 30 sec./move
14,200.0,655566,2618826,2151,14420937,2351,Mamaia,offline,90 min. KO + 30 sec./move
15,0.0,655566,25827138,2316,1547356,2013,Mamaia,offline,90 min. KO + 30 sec./move
16,0.0,655566,312187930,2282,1532359,2083,Mamaia,offline,90 min. KO + 30 sec./move
16,0.0,655566,312187930,2282,1532359,2083,Mamaia,offline,90 min. KO + 30 sec./move
16,0.0,655566,312187930,2282,1532359,2083,Mamaia,offline,90 min. KO + 30 sec./move
17,0.0,655566,13908669,2184,1255002,2279,Mamaia,offline,90 min. KO + 30 sec./move
18,30.5,655566,1275143,2183,21806209,2244,Mamaia,offline,90 min. KO + 30 sec./move
18,30.5,655566,1275143,2183,21806209,2244,Mamaia,offline,90 min. KO + 30 sec./move
18,30.5,655566,1275143,2183,21806209,2244,Mamaia,offline,90 min. KO + 30 sec./move
19,85.0,655566,4903250,2137,45055297,2222,Mamaia,offline,90 min. KO + 30 sec./move
19,85.0,655566,4903250,2137,45055297,2222,Mamaia,offline,90 min. KO + 30 sec./move
20,170.0,655566,2924293,2222,34309926,2052,Mamaia,offline,90 min. KO + 30 sec./move
20,170.0,655566,2924293,2222,34309926,2052,Mamaia,offline,90 min. KO + 30 sec./move
21,0.0,655566,13512269,2217,13619802,1881,Mamaia,offline,90 min. KO + 30 sec./move
21,0.0,655566,13512269,2217,13619802,1881,Mamaia,offline,90 min. KO + 30 sec./move
22,204.0,655566,34122117,2206,13316338,2002,Mamaia,offline,90 min. KO + 30 sec./move
23,28.0,655566,16503902,2147,1341332,2203,Mamaia,offline,90 min. KO + 30 sec./move
23,28.0,655566,16503902,2147,1341332,2203,Mamaia,offline,90 min. KO + 30 sec./move
23,28.0,655566,16503902,2147,1341332,2203,Mamaia,offline,90 min. KO + 30 sec./move
23,28.0,655566,16503902,2147,1341332,2203,Mamaia,offline,90 min. KO + 30 sec./move
23,28.0,655566,16503902,2147,1341332,2203,Mamaia,offline,90 min. KO + 30 sec./move
23,28.0,655566,16503902,2147,1341332,2203,Mamaia,offline,90 min. KO + 30 sec./move
24,104.0,655566,1251406,2245,11622075,2037,Mamaia,offline,90 min. KO + 30 sec./move
25,0.0,655566,1246305,2242,13811959,1784,Mamaia,offline,90 min. KO + 30 sec./move
26,154.0,655566,25832646,2087,1649353,2241,Mamaia,offline,90 min. KO + 30 sec./move
27,207.0,655566,13737910,1994,1065882,2201,Mamaia,offline,90 min. KO + 30 sec./move
27,207.0,655566,13737910,1994,1065882,2201,Mamaia,offline,90 min. KO + 30 sec./move
28,106.0,655566,2828570,1980,1658069,2192,Mamaia,offline,90 min. KO + 30 sec./move
29,254.0,655566,1538500,1919,2859870,2173,Mamaia,offline,90 min. KO + 30 sec./move
30,0.0,655566,15005402,2165,2822032,1906,Mamaia,offline,90 min. KO + 30 sec./move
31,0.0,655566,5304946,1884,1248294,2104,Mamaia,offline,90 min. KO + 30 sec./move
32,244.0,655566,13734768,1848,1463373,2092,Mamaia,offline,90 min. KO + 30 sec./move
33,406.0,655566,9961640,1861,1468480,2267,Mamaia,offline,90 min. KO + 30 sec./move
34,379.0,655566,1653253,2236,2516926,1857,Mamaia,offline,90 min. KO + 30 sec./move
35,107.5,655566,985317,2208,73603090,1993,Mamaia,offline,90 min. KO + 30 sec./move
35,107.5,655566,985317,2208,73603090,1993,Mamaia,offline,90 min. KO + 30 sec./move
36,0.0,655566,14562170,2198,465135,1893,Mamaia,offline,90 min. KO + 30 sec./move
36,0.0,655566,14562170,2198,465135,1893,Mamaia,offline,90 min. KO + 30 sec./move
37,123.0,655566,12827355,1807,1241532,2053,Mamaia,offline,90 min. KO + 30 sec./move
38,0.0,655566,2825082,2053,13619730,1745,Mamaia,offline,90 min. KO + 30 sec./move
39,209.0,655566,1256122,1825,2872264,2034,Mamaia,offline,90 min. KO + 30 sec./move
39,209.0,655566,1256122,1825,2872264,2034,Mamaia,offline,90 min. KO + 30 sec./move
39,209.0,655566,1256122,1825,2872264,2034,Mamaia,offline,90 min. KO + 30 sec./move
39,209.0,655566,1256122,1825,2872264,2034,Mamaia,offline,90 min. KO + 30 sec./move
40,101.0,655566,21863911,2025,13719700,1924,Mamaia,offline,90 min. KO + 30 sec./move
41,0.0,655566,4705114,2011,42212642,1547,Mamaia,offline,90 min. KO + 30 sec./move
41,0.0,655566,4705114,2011,42212642,1547,Mamaia,offline,90 min. KO + 30 sec./move
42,0.0,655566,11624280,1730,13908162,2052,Mamaia,offline,90 min. KO + 30 sec./move
43,0.0,655566,1341928,1992,2408562,1846,Mamaia,offline,90 min. KO + 30 sec./move
43,0.0,655566,1341928,1992,2408562,1846,Mamaia,offline,90 min. KO + 30 sec./move
44,0.0,655566,9312552,1938,5520711,1417,Mamaia,offline,90 min. KO + 30 sec./move
44,0.0,655566,9312552,1938,5520711,1417,Mamaia,offline,90 min. KO + 30 sec./move
45,390.0,655566,1248650,1924,22008144,1534,Mamaia,offline,90 min. KO + 30 sec./move
46,181.0,655566,515779,1793,797073,2155,Mamaia,offline,90 min. KO + 30 sec./move
47,0.0,655566,14959704,2082,5602521,1863,Mamaia,offline,90 min. KO + 30 sec./move
47,0.0,655566,14959704,2082,5602521,1863,Mamaia,offline,90 min. KO + 30 sec./move
47,0.0,655566,14959704,2082,5602521,1863,Mamaia,offline,90 min. KO + 30 sec./move
48,0.0,655566,2629445,1968,1283170,1707,Mamaia,offline,90 min. KO + 30 sec./move
49,0.0,655566,1256416,1641,1263447,1966,Mamaia,offline,90 min. KO + 30 sec./move
50,0.0,655566,1249533,1958,9318003,1467,Mamaia,offline,90 min. KO + 30 sec./move
51,0.0,655566,13213032,1450,25834843,1941,Mamaia,offline,90 min. KO + 30 sec./move
52,407.0,655566,246212,1870,5517400,1463,Mamaia,offline,90 min. KO + 30 sec./move
53,0.0,655566,5314992,1488,1257722,1453,Mamaia,offline,90 min. KO + 30 sec./move
54,1.0,655566,5905419,1306,2640902,1307,Mamaia,offline,90 min. KO + 30 sec./move
0,0.0,655566,46626786,2494,36069884,2431,Mamaia,offline,90 min. KO + 30 sec./move
1,0.0,655566,13312022,2395,1249452,2356,Mamaia,offline,90 min. KO + 30 sec./move
2,0.0,655566,12994219,2248,45105987,2408,Mamaia,offline,90 min. KO + 30 sec./move
2,0.0,655566,12994219,2248,45105987,2408,Mamaia,offline,90 min. KO + 30 sec./move
2,0.0,655566,12994219,2248,45105987,2408,Mamaia,offline,90 min. KO + 30 sec./move
2,0.0,655566,12994219,2248,45105987,2408,Mamaia,offline,90 min. KO + 30 sec./move
2,0.0,655566,12994219,2248,45105987,2408,Mamaia,offline,90 min. KO + 30 sec./move
2,0.0,655566,12994219,2248,45105987,2408,Mamaia,offline,90 min. KO + 30 sec./move
3,0.0,655566,35028600,2437,13309315,2327,Mamaia,offline,90 min. KO + 30 sec./move
3,0.0,655566,35028600,2437,13309315,2327,Mamaia,offline,90 min. KO + 30 sec./move
3,0.0,655566,35028600,2437,13309315,2327,Mamaia,offline,90 min. KO + 30 sec./move
4,0.0,655566,14188767,2431,21816972,2338,Mamaia,offline,90 min. KO + 30 sec./move
5,0.0,655566,2820242,2426,14165570,2312,Mamaia,offline,90 min. KO + 30 sec./move
5,0.0,655566,2820242,2426,14165570,2312,Mamaia,offline,90 min. KO + 30 sec./move
5,0.0,655566,2820242,2426,14165570,2312,Mamaia,offline,90 min. KO + 30 sec./move
5,0.0,655566,2820242,2426,14165570,2312,Mamaia,offline,90 min. KO + 30 sec./move
5,0.0,655566,2820242,2426,14165570,2312,Mamaia,offline,90 min. KO + 30 sec./move
5,0.0,655566,2820242,2426,14165570,2312,Mamaia,offline,90 min. KO + 30 sec./move
6,0.0,655566,36069264,2384,46616551,2218,Mamaia,offline,90 min. KO + 30 sec./move
6,0.0,655566,36069264,2384,46616551,2218,Mamaia,offline,90 min. KO + 30 sec./move
7,0.0,655566,34514570,2215,24529133,2381,Mamaia,offline,90 min. KO + 30 sec./move
8,39.5,655566,2824213,2378,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
8,39.5,655566,2824213,2378,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
8,39.5,655566,2824213,2378,13429078,2299,Mamaia,offline,90 min. KO + 30 sec./move
9,140.0,655566,2928531,2176,25827138,2316,Mamaia,offline,90 min. KO + 30 sec./move
10,84.0,655566,13512269,2217,30938228,2301,Mamaia,offline,90 min. KO + 30 sec./move
11,0.0,655566,23701641,2283,2618826,2151,Mamaia,offline,90 min. KO + 30 sec./move
12,122.5,655566,12411396,2037,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
12,122.5,655566,12411396,2037,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
12,122.5,655566,12411396,2037,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
12,122.5,655566,12411396,2037,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
12,122.5,655566,12411396,2037,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
12,122.5,655566,12411396,2037,312187930,2282,Mamaia,offline,90 min. KO + 30 sec./move
13,71.0,655566,1255002,2279,4903250,2137,Mamaia,offline,90 min. KO + 30 sec./move
14,0.0,655566,34309926,2052,12410853,2268,Mamaia,offline,90 min. KO + 30 sec./move
14,0.0,655566,34309926,2052,12410853,2268,Mamaia,offline,90 min. KO + 30 sec./move
14,0.0,655566,34309926,2052,12410853,2268,Mamaia,offline,90 min. KO + 30 sec./move
